,sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,treatment_protocol_ch1,growth_protocol_ch1,molecule_ch1,extract_protocol_ch1,data_processing,platform_id,contact_name,contact_email,contact_laboratory,contact_department,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,series_id,data_row_count,description
93,GSM4761535,Emb.06-limb-10,GSM4761535,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.06-limb,Homo sapiens,9606,tissue: embryo limb | gender: Male | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965204 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057635,NONE,GSE157329,0,
94,GSM4761536,Emb.06-limb-11,GSM4761536,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.06-limb,Homo sapiens,9606,tissue: embryo limb | gender: Male | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965203 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057636,NONE,GSE157329,0,
95,GSM4761537,Emb.06-limb-12,GSM4761537,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.06-limb,Homo sapiens,9606,tissue: embryo limb | gender: Male | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965202 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057637,NONE,GSE157329,0,
96,GSM4761538,Emb.07-limb viscera-1,GSM4761538,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-limb and viscera,Homo sapiens,9606,tissue: embryo limb and viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965201 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057638,NONE,GSE157329,0,
97,GSM4761539,Emb.07-limb viscera-2,GSM4761539,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-limb and viscera,Homo sapiens,9606,tissue: embryo limb and viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965200 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057639,NONE,GSE157329,0,
98,GSM4761540,Emb.07-limb viscera-3,GSM4761540,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-limb and viscera,Homo sapiens,9606,tissue: embryo limb and viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965199 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057640,NONE,GSE157329,0,
99,GSM4761541,Emb.07-limb viscera-4,GSM4761541,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-limb and viscera,Homo sapiens,9606,tissue: embryo limb and viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965198 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057641,NONE,GSE157329,0,
100,GSM4761542,Emb.07-viscera-1,GSM4761542,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-viscera,Homo sapiens,9606,tissue: embryo viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965197 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057642,NONE,GSE157329,0,
101,GSM4761543,Emb.07-viscera-2,GSM4761543,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-viscera,Homo sapiens,9606,tissue: embryo viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965196 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057643,NONE,GSE157329,0,
102,GSM4761544,Emb.07-viscera-3,GSM4761544,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-viscera,Homo sapiens,9606,tissue: embryo viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965195 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057644,NONE,GSE157329,0,
103,GSM4761545,Emb.07-viscera-4,GSM4761545,Public on Sep 01 2021,Sep 02 2020,Aug 30 2022,SRA,1,Emb.07-viscera,Homo sapiens,9606,tissue: embryo viscera | gender: Female | Stage: Carnegie Stages 15-16,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v2 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 3.0.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells and doublets, cells with fewer than 1000 genes or over 60000 UMIs were discarded. The expression matrix was normalized into UMIs per 10000 by size factors. | Iterative clustering was performed to identify cell types. First, we partitioned cells into main clusters with Seurat (r=0.5, PCs=20) using only transcription factors in highly variable genes (HVGs). Second, for each main cluster, we performed one or two rounds of clustering with HVGs of the particular cluster. | Genome_build: GRCh38 | Supplementary_files_format_and_content: matrix table with raw gene counts; csv files with gene and cell annotations.",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN15965194 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX9057645,NONE,GSE157329,0,
104,GSM6454897,"Emb.03-trunk, scRNAseq",GSM6454897,Public on Aug 15 2022,Aug 13 2022,Nov 29 2022,SRA,1,embryo trunk,Homo sapiens,9606,tissue: embryo trunk | Sex: Male | Stage: Carnegie Stages 13~14,"We dissected each embryo on ice into four main sections, i.e., head, trunk, viscera and limb. After the dissection, each sample was placed into separate tubes, washed twice with cold PBS, cut into pieces and suspended in 300μl Hibernate-E medium with 0.05mg/ml Liberase TM (Roche).","Aborted embryos from donations were washed with PBS, transferred into cold Hibernate-E medium (Gibco) and immediately transported to the laboratory. Embryos with good quality were staged based on anatomical characters.",polyA RNA,"Samples were incubated at 37°C for 10 minutes and were pipetted up and down thoroughly and gently every 3 minutes. To quench the dissociation, we added 300μl FBS into each tube and centrifuge cells at 300xg for 5 min at 4°C. Cells were then resuspended in 500μl cold PBS, filtered through a 35μm strainer. Single cells were subsequently washed twice with cold PBS, centrifuged at 300xg for 5 min at 4°C and resuspended in cold PBS. | To generate sequencing libraries, a suspension of 10,000 single cells per sample was processed following the 10x Genomics protocol using Single Cell 3’ Reagent Kits v3 (10x Genomics).","Raw reads were demultiplexed, filtered and mapped to the human reference genome (GRCh38) using Cell Ranger 6.1.2 with default settings. The filtered feature-barcode matrices generated by Cell Ranger were used for further analysis. | To exclude low-quality cells, cells with fewer than 1,000 genes or over the 90th quantile of total UMIs in each library or having higher than 10% UMIs from mitochondrial genome were discarded. | Iterative clustering was performed to identify cell types. | Assembly: GRCh38 | Supplementary files format and content: matrix table with cell x gene counts | Supplementary files format and content: csv files with gene and cell annotations | Supplementary files format and content: h5 files with spot x cell counts",GPL24676,"Tengjiao,,Zhang",1510790@tongji.edu.cn,Weiyang Shi,School of life science and technology,Tongji University,1239 Siping Road,Shanghai,Shanghai,200092,China,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN30303529 | SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX17053988,NONE,GSE157329,0,10x Genomics | raw_counts.mtx.gz | gene_annotate.csv.gz | cell_annotate.csv.gz
